ID,Gender,Vowel,Condition,Rating
1,female,o,synthesized,53
1,female,o,estimated,51
1,female,o,anchor,31
1,female,o,reference,100
1,female,o,harmonic,79
1,male,o,anchor,24
1,male,o,estimated,34
1,male,o,harmonic,72
1,male,o,reference,100
1,male,o,synthesized,43
1,female,a,harmonic,79
1,female,a,anchor,23
1,female,a,synthesized,35
1,female,a,estimated,51
1,female,a,reference,100
1,female,i,anchor,10
1,female,i,estimated,41
1,female,i,synthesized,63
1,female,i,reference,100
1,female,i,harmonic,80
1,female,o,harmonic,77
1,female,o,anchor,19
1,female,o,estimated,38
1,female,o,synthesized,47
1,female,o,reference,100
1,male,i,synthesized,62
1,male,i,estimated,55
1,male,i,harmonic,84
1,male,i,anchor,37
1,male,i,reference,100
1,male,o,harmonic,66
1,male,o,reference,100
1,male,o,synthesized,29
1,male,o,estimated,67
1,male,o,anchor,32
1,female,a,synthesized,73
1,female,a,reference,100
1,female,a,anchor,23
1,female,a,estimated,81
1,female,a,harmonic,90
1,female,i,reference,100
1,female,i,estimated,22
1,female,i,harmonic,74
1,female,i,synthesized,32
1,female,i,anchor,17
1,male,o,estimated,60
1,male,o,synthesized,44
1,male,o,harmonic,92
1,male,o,reference,100
1,male,o,anchor,19
1,female,i,synthesized,64
1,female,i,estimated,56
1,female,i,harmonic,86
1,female,i,anchor,12
1,female,i,reference,100
1,male,i,estimated,18
1,male,i,anchor,20
1,male,i,reference,100
1,male,i,harmonic,67
1,male,i,synthesized,29
1,female,i,estimated,83
1,female,i,anchor,18
1,female,i,harmonic,70
1,female,i,synthesized,58
1,female,i,reference,100
1,male,a,anchor,33
1,male,a,estimated,20
1,male,a,harmonic,87
1,male,a,synthesized,23
1,male,a,reference,100
1,male,a,estimated,40
1,male,a,anchor,19
1,male,a,reference,100
1,male,a,harmonic,76
1,male,a,synthesized,35
1,male,i,reference,100
1,male,i,harmonic,72
1,male,i,anchor,27
1,male,i,synthesized,37
1,male,i,estimated,44
1,female,o,estimated,81
1,female,o,harmonic,74
1,female,o,reference,100
1,female,o,synthesized,75
1,female,o,anchor,20
1,male,i,harmonic,100
1,male,i,anchor,24
1,male,i,estimated,41
1,male,i,reference,100
1,male,i,synthesized,66
1,male,o,anchor,23
1,male,o,harmonic,90
1,male,o,estimated,58
1,male,o,synthesized,38
1,male,o,reference,100
1,female,i,harmonic,60
1,female,i,synthesized,82
1,female,i,anchor,19
1,female,i,estimated,99
1,female,i,reference,65
1,male,a,reference,100
1,male,a,anchor,25
1,male,a,estimated,75
1,male,a,harmonic,72
1,male,a,synthesized,60
1,female,a,reference,100
1,female,a,anchor,21
1,female,a,estimated,82
1,female,a,synthesized,77
1,female,a,harmonic,73
1,female,a,estimated,77
1,female,a,reference,100
1,female,a,harmonic,60
1,female,a,synthesized,41
1,female,a,anchor,21
1,female,o,synthesized,80
1,female,o,anchor,20
1,female,o,estimated,61
1,female,o,reference,100
1,female,o,harmonic,46
1,male,o,synthesized,11
1,male,o,harmonic,85
1,male,o,estimated,13
1,male,o,reference,100
1,male,o,anchor,23
1,female,o,synthesized,71
1,female,o,estimated,69
1,female,o,harmonic,84
1,female,o,reference,100
1,female,o,anchor,21
1,male,a,anchor,18
1,male,a,synthesized,51
1,male,a,reference,100
1,male,a,harmonic,84
1,male,a,estimated,39
1,male,a,synthesized,50
1,male,a,reference,100
1,male,a,estimated,65
1,male,a,harmonic,87
1,male,a,anchor,17
1,male,i,reference,100
1,male,i,harmonic,82
1,male,i,anchor,19
1,male,i,estimated,77
1,male,i,synthesized,81
1,female,a,synthesized,53
1,female,a,reference,100
1,female,a,harmonic,85
1,female,a,estimated,46
1,female,a,anchor,21
2,female,o,synthesized,100
2,female,o,reference,65
2,female,o,anchor,57
2,female,o,harmonic,70
2,female,o,estimated,76
2,female,a,synthesized,40
2,female,a,anchor,61
2,female,a,harmonic,78
2,female,a,estimated,18
2,female,a,reference,100
2,female,i,reference,100
2,female,i,estimated,51
2,female,i,anchor,18
2,female,i,synthesized,80
2,female,i,harmonic,45
2,male,o,estimated,80
2,male,o,reference,100
2,male,o,anchor,100
2,male,o,harmonic,100
2,male,o,synthesized,21
2,male,i,reference,100
2,male,i,estimated,74
2,male,i,anchor,64
2,male,i,synthesized,49
2,male,i,harmonic,51
2,male,a,reference,100
2,male,a,anchor,52
2,male,a,estimated,30
2,male,a,harmonic,58
2,male,a,synthesized,37
2,female,a,estimated,100
2,female,a,synthesized,56
2,female,a,anchor,24
2,female,a,harmonic,100
2,female,a,reference,78
2,male,a,anchor,63
2,male,a,reference,100
2,male,a,estimated,76
2,male,a,harmonic,100
2,male,a,synthesized,21
2,male,o,reference,63
2,male,o,synthesized,0
2,male,o,anchor,81
2,male,o,harmonic,96
2,male,o,estimated,40
2,female,i,reference,100
2,female,i,harmonic,76
2,female,i,anchor,21
2,female,i,estimated,44
2,female,i,synthesized,15
2,male,o,harmonic,22
2,male,o,reference,100
2,male,o,anchor,39
2,male,o,estimated,0
2,male,o,synthesized,26
2,female,a,reference,81
2,female,a,anchor,100
2,female,a,synthesized,38
2,female,a,harmonic,61
2,female,a,estimated,58
2,female,i,estimated,100
2,female,i,synthesized,100
2,female,i,anchor,60
2,female,i,harmonic,100
2,female,i,reference,100
2,female,i,reference,100
2,female,i,estimated,100
2,female,i,anchor,61
2,female,i,harmonic,100
2,female,i,synthesized,29
2,male,i,harmonic,100
2,male,i,estimated,29
2,male,i,synthesized,28
2,male,i,anchor,44
2,male,i,reference,41
2,male,o,synthesized,100
2,male,o,anchor,54
2,male,o,reference,76
2,male,o,harmonic,81
2,male,o,estimated,100
2,male,a,anchor,100
2,male,a,estimated,100
2,male,a,synthesized,100
2,male,a,reference,100
2,male,a,harmonic,100
2,female,a,anchor,82
2,female,a,synthesized,82
2,female,a,estimated,87
2,female,a,reference,79
2,female,a,harmonic,63
2,male,a,synthesized,100
2,male,a,reference,23
2,male,a,harmonic,48
2,male,a,estimated,67
2,male,a,anchor,78
2,male,i,synthesized,100
2,male,i,reference,100
2,male,i,anchor,60
2,male,i,estimated,38
2,male,i,harmonic,100
2,female,o,estimated,100
2,female,o,harmonic,79
2,female,o,reference,71
2,female,o,synthesized,36
2,female,o,anchor,41
2,male,a,reference,62
2,male,a,anchor,100
2,male,a,estimated,64
2,male,a,synthesized,100
2,male,a,harmonic,53
2,male,i,reference,31
2,male,i,anchor,65
2,male,i,harmonic,20
2,male,i,estimated,38
2,male,i,synthesized,65
2,female,i,estimated,63
2,female,i,synthesized,100
2,female,i,reference,42
2,female,i,harmonic,100
2,female,i,anchor,55
2,female,o,harmonic,70
2,female,o,estimated,87
2,female,o,synthesized,81
2,female,o,anchor,85
2,female,o,reference,48
2,female,o,reference,100
2,female,o,synthesized,100
2,female,o,estimated,100
2,female,o,harmonic,100
2,female,o,anchor,45
2,female,a,estimated,34
2,female,a,reference,43
2,female,a,harmonic,69
2,female,a,synthesized,78
2,female,a,anchor,100
2,female,o,anchor,64
2,female,o,estimated,86
2,female,o,reference,86
2,female,o,synthesized,100
2,female,o,harmonic,100
2,male,i,estimated,61
2,male,i,harmonic,76
2,male,i,reference,80
2,male,i,synthesized,86
2,male,i,anchor,86
2,male,o,reference,75
2,male,o,anchor,36
2,male,o,harmonic,71
2,male,o,synthesized,48
2,male,o,estimated,38
3,female,o,harmonic,79
3,female,o,synthesized,44
3,female,o,reference,100
3,female,o,anchor,23
3,female,o,estimated,43
3,male,a,synthesized,51
3,male,a,reference,100
3,male,a,estimated,42
3,male,a,harmonic,58
3,male,a,anchor,6
3,female,i,harmonic,100
3,female,i,reference,100
3,female,i,estimated,47
3,female,i,anchor,10
3,female,i,synthesized,45
3,male,a,anchor,12
3,male,a,estimated,29
3,male,a,harmonic,47
3,male,a,synthesized,74
3,male,a,reference,100
3,female,a,reference,100
3,female,a,synthesized,15
3,female,a,harmonic,72
3,female,a,estimated,52
3,female,a,anchor,37
3,female,i,harmonic,57
3,female,i,anchor,25
3,female,i,estimated,76
3,female,i,synthesized,41
3,female,i,reference,100
3,female,i,harmonic,85
3,female,i,reference,100
3,female,i,synthesized,55
3,female,i,estimated,47
3,female,i,anchor,25
3,female,o,harmonic,99
3,female,o,estimated,83
3,female,o,anchor,20
3,female,o,reference,72
3,female,o,synthesized,37
3,male,i,anchor,89
3,male,i,estimated,91
3,male,i,reference,57
3,male,i,synthesized,72
3,male,i,harmonic,100
3,female,o,harmonic,61
3,female,o,estimated,61
3,female,o,anchor,18
3,female,o,reference,100
3,female,o,synthesized,61
3,male,i,synthesized,37
3,male,i,estimated,32
3,male,i,anchor,68
3,male,i,harmonic,86
3,male,i,reference,100
3,male,o,reference,100
3,male,o,synthesized,23
3,male,o,anchor,63
3,male,o,harmonic,81
3,male,o,estimated,13
3,male,o,anchor,83
3,male,o,estimated,19
3,male,o,synthesized,39
3,male,o,harmonic,79
3,male,o,reference,100
3,male,o,anchor,21
3,male,o,estimated,39
3,male,o,reference,100
3,male,o,harmonic,100
3,male,o,synthesized,54
3,female,i,synthesized,42
3,female,i,reference,100
3,female,i,harmonic,80
3,female,i,estimated,71
3,female,i,anchor,21
3,male,i,anchor,38
3,male,i,reference,100
3,male,i,synthesized,59
3,male,i,estimated,59
3,male,i,harmonic,100
3,male,o,anchor,23
3,male,o,harmonic,86
3,male,o,estimated,23
3,male,o,synthesized,45
3,male,o,reference,100
3,female,a,harmonic,87
3,female,a,anchor,23
3,female,a,reference,100
3,female,a,synthesized,42
3,female,a,estimated,75
3,female,a,synthesized,23
3,female,a,anchor,21
3,female,a,harmonic,83
3,female,a,reference,100
3,female,a,estimated,78
3,male,a,reference,95
3,male,a,harmonic,86
3,male,a,synthesized,26
3,male,a,anchor,50
3,male,a,estimated,29
3,male,a,reference,93
3,male,a,anchor,65
3,male,a,estimated,66
3,male,a,harmonic,87
3,male,a,synthesized,88
3,female,i,harmonic,100
3,female,i,anchor,42
3,female,i,synthesized,70
3,female,i,reference,77
3,female,i,estimated,81
3,female,a,harmonic,77
3,female,a,anchor,24
3,female,a,estimated,20
3,female,a,synthesized,52
3,female,a,reference,100
3,female,o,synthesized,17
3,female,o,estimated,19
3,female,o,harmonic,85
3,female,o,reference,98
3,female,o,anchor,68
3,female,o,reference,100
3,female,o,estimated,67
3,female,o,harmonic,100
3,female,o,synthesized,87
3,female,o,anchor,63
3,male,a,anchor,78
3,male,a,synthesized,37
3,male,a,estimated,35
3,male,a,harmonic,100
3,male,a,reference,100
3,male,i,synthesized,68
3,male,i,anchor,45
3,male,i,estimated,63
3,male,i,harmonic,85
3,male,i,reference,100
3,male,i,harmonic,67
3,male,i,reference,49
3,male,i,synthesized,29
3,male,i,estimated,18
3,male,i,anchor,89
3,male,o,harmonic,62
3,male,o,reference,100
3,male,o,synthesized,53
3,male,o,anchor,80
3,male,o,estimated,65
3,female,a,reference,100
3,female,a,estimated,84
3,female,a,anchor,15
3,female,a,synthesized,79
3,female,a,harmonic,87
4,male,i,synthesized,43
4,male,i,harmonic,82
4,male,i,estimated,58
4,male,i,anchor,35
4,male,i,reference,100
4,male,i,anchor,17
4,male,i,reference,100
4,male,i,harmonic,26
4,male,i,synthesized,47
4,male,i,estimated,35
4,female,a,estimated,44
4,female,a,synthesized,33
4,female,a,harmonic,71
4,female,a,anchor,20
4,female,a,reference,100
4,male,o,reference,100
4,male,o,harmonic,54
4,male,o,synthesized,21
4,male,o,anchor,41
4,male,o,estimated,36
4,female,i,anchor,17
4,female,i,reference,100
4,female,i,synthesized,43
4,female,i,harmonic,63
4,female,i,estimated,37
4,male,o,reference,100
4,male,o,synthesized,30
4,male,o,anchor,14
4,male,o,estimated,41
4,male,o,harmonic,61
4,female,o,synthesized,61
4,female,o,reference,100
4,female,o,harmonic,43
4,female,o,estimated,35
4,female,o,anchor,17
4,female,o,anchor,47
4,female,o,estimated,18
4,female,o,synthesized,35
4,female,o,reference,100
4,female,o,harmonic,63
4,male,i,anchor,21
4,male,i,estimated,30
4,male,i,reference,100
4,male,i,harmonic,51
4,male,i,synthesized,37
4,female,a,anchor,13
4,female,a,synthesized,23
4,female,a,estimated,46
4,female,a,reference,100
4,female,a,harmonic,37
4,male,a,synthesized,55
4,male,a,harmonic,100
4,male,a,estimated,68
4,male,a,anchor,23
4,male,a,reference,43
4,male,i,estimated,42
4,male,i,reference,100
4,male,i,harmonic,65
4,male,i,anchor,45
4,male,i,synthesized,31
4,female,o,synthesized,57
4,female,o,reference,100
4,female,o,anchor,24
4,female,o,estimated,40
4,female,o,harmonic,75
4,female,a,anchor,25
4,female,a,reference,100
4,female,a,estimated,34
4,female,a,synthesized,49
4,female,a,harmonic,77
4,male,i,harmonic,74
4,male,i,synthesized,53
4,male,i,anchor,17
4,male,i,reference,100
4,male,i,estimated,32
4,female,a,anchor,40
4,female,a,synthesized,23
4,female,a,harmonic,56
4,female,a,reference,100
4,female,a,estimated,45
4,male,a,anchor,13
4,male,a,reference,100
4,male,a,synthesized,33
4,male,a,harmonic,83
4,male,a,estimated,42
4,female,i,anchor,19
4,female,i,reference,100
4,female,i,synthesized,45
4,female,i,estimated,62
4,female,i,harmonic,83
4,female,a,reference,100
4,female,a,estimated,50
4,female,a,synthesized,28
4,female,a,anchor,43
4,female,a,harmonic,73
4,male,a,harmonic,82
4,male,a,estimated,17
4,male,a,anchor,52
4,male,a,synthesized,30
4,male,a,reference,99
4,male,o,reference,100
4,male,o,anchor,29
4,male,o,synthesized,17
4,male,o,harmonic,77
4,male,o,estimated,43
4,female,i,reference,100
4,female,i,harmonic,86
4,female,i,anchor,19
4,female,i,synthesized,46
4,female,i,estimated,43
4,male,o,estimated,9
4,male,o,harmonic,77
4,male,o,anchor,48
4,male,o,reference,100
4,male,o,synthesized,25
4,female,o,harmonic,53
4,female,o,estimated,41
4,female,o,anchor,19
4,female,o,reference,100
4,female,o,synthesized,64
4,male,a,synthesized,48
4,male,a,estimated,30
4,male,a,harmonic,67
4,male,a,anchor,22
4,male,a,reference,100
4,female,o,synthesized,41
4,female,o,harmonic,73
4,female,o,anchor,21
4,female,o,reference,100
4,female,o,estimated,44
4,female,i,harmonic,76
4,female,i,anchor,16
4,female,i,reference,100
4,female,i,estimated,37
4,female,i,synthesized,59
4,male,o,harmonic,69
4,male,o,synthesized,44
4,male,o,reference,97
4,male,o,estimated,30
4,male,o,anchor,19
4,female,i,harmonic,83
4,female,i,anchor,23
4,female,i,synthesized,57
4,female,i,estimated,65
4,female,i,reference,100
4,male,a,estimated,53
4,male,a,synthesized,48
4,male,a,reference,100
4,male,a,anchor,29
4,male,a,harmonic,80
5,male,a,anchor,20
5,male,a,estimated,100
5,male,a,harmonic,79
5,male,a,synthesized,40
5,male,a,reference,70
5,male,o,reference,61
5,male,o,harmonic,66
5,male,o,synthesized,43
5,male,o,estimated,70
5,male,o,anchor,58
5,female,o,estimated,52
5,female,o,reference,77
5,female,o,anchor,40
5,female,o,harmonic,90
5,female,o,synthesized,69
5,female,i,synthesized,59
5,female,i,reference,100
5,female,i,harmonic,78
5,female,i,anchor,21
5,female,i,estimated,69
5,female,a,estimated,40
5,female,a,anchor,40
5,female,a,harmonic,70
5,female,a,reference,81
5,female,a,synthesized,61
5,female,a,estimated,79
5,female,a,reference,100
5,female,a,anchor,29
5,female,a,synthesized,55
5,female,a,harmonic,81
5,male,a,synthesized,12
5,male,a,estimated,30
5,male,a,reference,80
5,male,a,harmonic,80
5,male,a,anchor,23
5,male,o,synthesized,15
5,male,o,anchor,25
5,male,o,harmonic,41
5,male,o,estimated,9
5,male,o,reference,62
5,male,i,synthesized,47
5,male,i,harmonic,38
5,male,i,estimated,17
5,male,i,anchor,11
5,male,i,reference,49
5,female,i,harmonic,61
5,female,i,synthesized,49
5,female,i,reference,79
5,female,i,anchor,19
5,female,i,estimated,67
5,female,a,harmonic,100
5,female,a,synthesized,78
5,female,a,reference,100
5,female,a,estimated,60
5,female,a,anchor,21
5,male,o,harmonic,88
5,male,o,anchor,32
5,male,o,synthesized,57
5,male,o,reference,95
5,male,o,estimated,39
5,male,a,estimated,79
5,male,a,synthesized,59
5,male,a,harmonic,77
5,male,a,anchor,30
5,male,a,reference,59
5,male,i,estimated,81
5,male,i,anchor,39
5,male,i,harmonic,26
5,male,i,synthesized,59
5,male,i,reference,78
5,female,a,anchor,29
5,female,a,reference,89
5,female,a,estimated,41
5,female,a,synthesized,62
5,female,a,harmonic,61
5,female,o,reference,81
5,female,o,anchor,47
5,female,o,estimated,71
5,female,o,synthesized,40
5,female,o,harmonic,88
5,male,i,estimated,60
5,male,i,harmonic,46
5,male,i,reference,40
5,male,i,synthesized,21
5,male,i,anchor,9
5,male,i,reference,88
5,male,i,anchor,18
5,male,i,harmonic,58
5,male,i,estimated,40
5,male,i,synthesized,27
5,male,a,synthesized,83
5,male,a,reference,69
5,male,a,anchor,28
5,male,a,estimated,43
5,male,a,harmonic,59
5,female,i,reference,100
5,female,i,estimated,68
5,female,i,synthesized,55
5,female,i,anchor,33
5,female,i,harmonic,77
5,male,o,reference,60
5,male,o,estimated,40
5,male,o,synthesized,17
5,male,o,anchor,30
5,male,o,harmonic,40
5,male,a,synthesized,40
5,male,a,estimated,78
5,male,a,harmonic,74
5,male,a,reference,70
5,male,a,anchor,24
5,female,o,synthesized,68
5,female,o,estimated,59
5,female,o,harmonic,47
5,female,o,anchor,27
5,female,o,reference,80
5,female,i,synthesized,66
5,female,i,estimated,74
5,female,i,reference,82
5,female,i,anchor,25
5,female,i,harmonic,89
5,male,i,synthesized,57
5,male,i,reference,69
5,male,i,harmonic,45
5,male,i,anchor,24
5,male,i,estimated,53
5,female,i,estimated,57
5,female,i,reference,74
5,female,i,anchor,25
5,female,i,synthesized,64
5,female,i,harmonic,85
5,male,o,harmonic,80
5,male,o,reference,69
5,male,o,estimated,32
5,male,o,anchor,60
5,male,o,synthesized,19
5,female,o,estimated,79
5,female,o,synthesized,82
5,female,o,harmonic,67
5,female,o,reference,59
5,female,o,anchor,27
5,female,a,estimated,51
5,female,a,reference,69
5,female,a,anchor,23
5,female,a,synthesized,38
5,female,a,harmonic,79
5,female,o,harmonic,65
5,female,o,anchor,41
5,female,o,synthesized,53
5,female,o,reference,86
5,female,o,estimated,64
6,male,o,harmonic,59
6,male,o,estimated,51
6,male,o,synthesized,41
6,male,o,anchor,58
6,male,o,reference,58
6,male,i,anchor,46
6,male,i,synthesized,12
6,male,i,reference,59
6,male,i,estimated,21
6,male,i,harmonic,54
6,male,o,reference,68
6,male,o,anchor,48
6,male,o,harmonic,72
6,male,o,estimated,10
6,male,o,synthesized,9
6,male,o,synthesized,39
6,male,o,harmonic,46
6,male,o,reference,66
6,male,o,estimated,26
6,male,o,anchor,36
6,male,a,harmonic,86
6,male,a,synthesized,30
6,male,a,anchor,70
6,male,a,estimated,29
6,male,a,reference,89
6,male,a,anchor,51
6,male,a,reference,82
6,male,a,harmonic,68
6,male,a,estimated,22
6,male,a,synthesized,14
6,male,a,reference,88
6,male,a,harmonic,73
6,male,a,anchor,52
6,male,a,synthesized,26
6,male,a,estimated,35
6,female,o,anchor,60
6,female,o,harmonic,32
6,female,o,estimated,40
6,female,o,synthesized,42
6,female,o,reference,68
6,female,a,estimated,42
6,female,a,reference,50
6,female,a,harmonic,32
6,female,a,anchor,53
6,female,a,synthesized,20
6,female,i,estimated,50
6,female,i,harmonic,29
6,female,i,synthesized,22
6,female,i,reference,24
6,female,i,anchor,62
6,female,i,harmonic,74
6,female,i,anchor,52
6,female,i,estimated,48
6,female,i,synthesized,25
6,female,i,reference,70
6,female,i,synthesized,47
6,female,i,reference,34
6,female,i,estimated,34
6,female,i,harmonic,32
6,female,i,anchor,47
6,male,i,synthesized,36
6,male,i,harmonic,68
6,male,i,estimated,55
6,male,i,reference,71
6,male,i,anchor,46
6,female,a,harmonic,82
6,female,a,synthesized,44
6,female,a,anchor,58
6,female,a,reference,70
6,female,a,estimated,30
6,male,a,reference,80
6,male,a,estimated,51
6,male,a,harmonic,80
6,male,a,anchor,66
6,male,a,synthesized,24
6,male,o,reference,66
6,male,o,estimated,22
6,male,o,synthesized,23
6,male,o,harmonic,80
6,male,o,anchor,75
6,female,i,synthesized,62
6,female,i,anchor,42
6,female,i,harmonic,66
6,female,i,reference,80
6,female,i,estimated,63
6,female,o,estimated,43
6,female,o,anchor,58
6,female,o,synthesized,40
6,female,o,reference,71
6,female,o,harmonic,78
6,male,i,synthesized,41
6,male,i,reference,63
6,male,i,anchor,54
6,male,i,estimated,39
6,male,i,harmonic,69
6,female,o,harmonic,54
6,female,o,estimated,60
6,female,o,anchor,47
6,female,o,reference,38
6,female,o,synthesized,34
6,male,a,harmonic,85
6,male,a,reference,68
6,male,a,anchor,60
6,male,a,estimated,46
6,male,a,synthesized,38
6,female,o,estimated,40
6,female,o,harmonic,51
6,female,o,reference,44
6,female,o,synthesized,69
6,female,o,anchor,57
6,female,a,estimated,62
6,female,a,anchor,47
6,female,a,harmonic,26
6,female,a,reference,46
6,female,a,synthesized,36
6,female,o,estimated,46
6,female,o,reference,88
6,female,o,harmonic,72
6,female,o,anchor,56
6,female,o,synthesized,68
6,male,i,anchor,58
6,male,i,reference,76
6,male,i,estimated,36
6,male,i,harmonic,42
6,male,i,synthesized,30
6,female,i,synthesized,31
6,female,i,reference,76
6,female,i,harmonic,74
6,female,i,estimated,56
6,female,i,anchor,40
6,female,a,estimated,70
6,female,a,anchor,54
6,female,a,reference,76
6,female,a,synthesized,35
6,female,a,harmonic,35
6,male,o,estimated,45
6,male,o,synthesized,30
6,male,o,harmonic,70
6,male,o,anchor,61
6,male,o,reference,71
6,female,a,estimated,34
6,female,a,synthesized,36
6,female,a,harmonic,38
6,female,a,reference,69
6,female,a,anchor,47
6,male,i,anchor,50
6,male,i,reference,71
6,male,i,synthesized,34
6,male,i,estimated,26
6,male,i,harmonic,72
7,male,i,estimated,30
7,male,i,harmonic,46
7,male,i,reference,80
7,male,i,anchor,36
7,male,i,synthesized,62
7,male,o,reference,91
7,male,o,synthesized,26
7,male,o,estimated,69
7,male,o,anchor,40
7,male,o,harmonic,92
7,male,o,harmonic,89
