session_test_id,device,age,gender,matr,trial_id,rating_stimulus,rating_score,rating_time,rating_comment
masterthesis_mushra,loudspeakers,29,male,,f5_a,C1,94,59435,
masterthesis_mushra,loudspeakers,29,male,,f5_a,C4,39,59435,
masterthesis_mushra,loudspeakers,29,male,,f5_a,C2,82,59435,
masterthesis_mushra,loudspeakers,29,male,,f5_a,C3,68,59435,
masterthesis_mushra,loudspeakers,29,male,,f5_a,reference,91,59435,
masterthesis_mushra,loudspeakers,29,male,,m4_o,reference,93,45497,
masterthesis_mushra,loudspeakers,29,male,,m4_o,C4,27,45497,
masterthesis_mushra,loudspeakers,29,male,,m4_o,C2,15,45497,
masterthesis_mushra,loudspeakers,29,male,,m4_o,C3,8,45497,
masterthesis_mushra,loudspeakers,29,male,,m4_o,C1,96,45497,
masterthesis_mushra,loudspeakers,29,male,,m2_i,C3,94,40660,
masterthesis_mushra,loudspeakers,29,male,,m2_i,C1,76,40660,
masterthesis_mushra,loudspeakers,29,male,,m2_i,C2,73,40660,
masterthesis_mushra,loudspeakers,29,male,,m2_i,reference,62,40660,
masterthesis_mushra,loudspeakers,29,male,,m2_i,C4,32,40660,
masterthesis_mushra,loudspeakers,29,male,,f6_o,reference,85,113060,
masterthesis_mushra,loudspeakers,29,male,,f6_o,C4,70,113060,
masterthesis_mushra,loudspeakers,29,male,,f6_o,C3,60,113060,
masterthesis_mushra,loudspeakers,29,male,,f6_o,C2,52,113060,
masterthesis_mushra,loudspeakers,29,male,,f6_o,C1,81,113060,
masterthesis_mushra,loudspeakers,29,male,,f8_a,C1,92,45122,
masterthesis_mushra,loudspeakers,29,male,,f8_a,C3,37,45122,
masterthesis_mushra,loudspeakers,29,male,,f8_a,C4,12,45122,
masterthesis_mushra,loudspeakers,29,male,,f8_a,C2,42,45122,
masterthesis_mushra,loudspeakers,29,male,,f8_a,reference,85,45122,
masterthesis_mushra,headphones,32,male,459163,example_f4_o,C1,64,23809,
masterthesis_mushra,headphones,32,male,459163,example_f4_o,C2,68,23809,
masterthesis_mushra,headphones,32,male,459163,example_f4_o,C3,74,23809,
masterthesis_mushra,headphones,32,male,459163,example_f4_o,reference,73,23809,
masterthesis_mushra,headphones,32,male,459163,example_f4_o,C4,100,23809,
masterthesis_mushra,headphones,32,male,459163,example_m8_i,C4,100,10371,
masterthesis_mushra,headphones,32,male,459163,example_m8_i,C3,100,10371,
masterthesis_mushra,headphones,32,male,459163,example_m8_i,C2,100,10371,
masterthesis_mushra,headphones,32,male,459163,example_m8_i,reference,100,10371,
masterthesis_mushra,headphones,32,male,459163,example_m8_i,C1,100,10371,
masterthesis_mushra,headphones,32,male,459163,example_f1_i,reference,44,22987,
masterthesis_mushra,headphones,32,male,459163,example_f1_i,C3,82,22987,
masterthesis_mushra,headphones,32,male,459163,example_f1_i,C1,78,22987,
masterthesis_mushra,headphones,32,male,459163,example_f1_i,C2,46,22987,
masterthesis_mushra,headphones,32,male,459163,example_f1_i,C4,62,22987,
masterthesis_mushra,headphones,32,male,459163,example_m2_a,C2,69,22629,
masterthesis_mushra,headphones,32,male,459163,example_m2_a,C4,100,22629,
masterthesis_mushra,headphones,32,male,459163,example_m2_a,C3,86,22629,
masterthesis_mushra,headphones,32,male,459163,example_m2_a,reference,100,22629,
masterthesis_mushra,headphones,32,male,459163,example_m2_a,C1,100,22629,
masterthesis_mushra,headphones,32,male,459163,f5_i,reference,90,42534,
masterthesis_mushra,headphones,32,male,459163,f5_i,C3,100,42534,
masterthesis_mushra,headphones,32,male,459163,f5_i,C2,100,42534,
masterthesis_mushra,headphones,32,male,459163,f5_i,C1,67,42534,
masterthesis_mushra,headphones,32,male,459163,f5_i,C4,50,42534,
masterthesis_mushra,headphones,32,male,459163,f6_o,C1,80,107526,
masterthesis_mushra,headphones,32,male,459163,f6_o,C3,100,107526,
masterthesis_mushra,headphones,32,male,459163,f6_o,reference,64,107526,
masterthesis_mushra,headphones,32,male,459163,f6_o,C4,53,107526,
masterthesis_mushra,headphones,32,male,459163,f6_o,C2,77,107526,
masterthesis_mushra,headphones,32,male,459163,m4_a,reference,100,65608,
masterthesis_mushra,headphones,32,male,459163,m4_a,C1,100,65608,
masterthesis_mushra,headphones,32,male,459163,m4_a,C4,57,65608,
masterthesis_mushra,headphones,32,male,459163,m4_a,C3,51,65608,
masterthesis_mushra,headphones,32,male,459163,m4_a,C2,77,65608,
masterthesis_mushra,headphones,32,male,459163,f5_a,C1,100,75826,
masterthesis_mushra,headphones,32,male,459163,f5_a,C4,70,75826,
masterthesis_mushra,headphones,32,male,459163,f5_a,C2,58,75826,
masterthesis_mushra,headphones,32,male,459163,f5_a,C3,52,75826,
masterthesis_mushra,headphones,32,male,459163,f5_a,reference,100,75826,
masterthesis_mushra,headphones,32,male,459163,f1_o,C1,70,44881,
masterthesis_mushra,headphones,32,male,459163,f1_o,reference,100,44881,
masterthesis_mushra,headphones,32,male,459163,f1_o,C2,70,44881,
masterthesis_mushra,headphones,32,male,459163,f1_o,C4,60,44881,
masterthesis_mushra,headphones,32,male,459163,f1_o,C3,58,44881,
masterthesis_mushra,headphones,32,male,459163,f8_o,reference,89,46721,
masterthesis_mushra,headphones,32,male,459163,f8_o,C4,76,46721,
masterthesis_mushra,headphones,32,male,459163,f8_o,C2,65,46721,
masterthesis_mushra,headphones,32,male,459163,f8_o,C1,100,46721,
masterthesis_mushra,headphones,32,male,459163,f8_o,C3,61,46721,
masterthesis_mushra,headphones,32,male,459163,f4_a,C1,62,144403,
masterthesis_mushra,headphones,32,male,459163,f4_a,reference,87,144403,
masterthesis_mushra,headphones,32,male,459163,f4_a,C4,79,144403,
masterthesis_mushra,headphones,32,male,459163,f4_a,C2,100,144403,
masterthesis_mushra,headphones,32,male,459163,f4_a,C3,55,144403,
masterthesis_mushra,headphones,32,male,459163,m5_a,C3,68,46734,
masterthesis_mushra,headphones,32,male,459163,m5_a,reference,100,46734,
masterthesis_mushra,headphones,32,male,459163,m5_a,C4,76,46734,
masterthesis_mushra,headphones,32,male,459163,m5_a,C2,92,46734,
masterthesis_mushra,headphones,32,male,459163,m5_a,C1,74,46734,
masterthesis_mushra,headphones,32,male,459163,f4_o,C3,58,46710,
masterthesis_mushra,headphones,32,male,459163,f4_o,reference,90,46710,
masterthesis_mushra,headphones,32,male,459163,f4_o,C4,76,46710,
masterthesis_mushra,headphones,32,male,459163,f4_o,C2,100,46710,
masterthesis_mushra,headphones,32,male,459163,f4_o,C1,70,46710,
masterthesis_mushra,headphones,32,male,459163,m2_a,C2,88,44504,
masterthesis_mushra,headphones,32,male,459163,m2_a,C3,86,44504,
masterthesis_mushra,headphones,32,male,459163,m2_a,C1,100,44504,
masterthesis_mushra,headphones,32,male,459163,m2_a,C4,100,44504,
masterthesis_mushra,headphones,32,male,459163,m2_a,reference,92,44504,
masterthesis_mushra,headphones,32,male,459163,m8_i,C1,100,48054,
masterthesis_mushra,headphones,32,male,459163,m8_i,C3,100,48054,
masterthesis_mushra,headphones,32,male,459163,m8_i,reference,100,48054,
masterthesis_mushra,headphones,32,male,459163,m8_i,C4,100,48054,
masterthesis_mushra,headphones,32,male,459163,m8_i,C2,100,48054,
masterthesis_mushra,headphones,32,male,459163,m2_o,C2,62,35794,
masterthesis_mushra,headphones,32,male,459163,m2_o,reference,100,35794,
masterthesis_mushra,headphones,32,male,459163,m2_o,C3,35,35794,
masterthesis_mushra,headphones,32,male,459163,m2_o,C1,100,35794,
masterthesis_mushra,headphones,32,male,459163,m2_o,C4,100,35794,
masterthesis_mushra,headphones,32,male,459163,m8_o,C4,100,41742,
masterthesis_mushra,headphones,32,male,459163,m8_o,C2,100,41742,
masterthesis_mushra,headphones,32,male,459163,m8_o,C3,75,41742,
masterthesis_mushra,headphones,32,male,459163,m8_o,reference,88,41742,
masterthesis_mushra,headphones,32,male,459163,m8_o,C1,100,41742,
masterthesis_mushra,headphones,32,male,459163,f8_i,C1,73,48662,
masterthesis_mushra,headphones,32,male,459163,f8_i,reference,100,48662,
masterthesis_mushra,headphones,32,male,459163,f8_i,C2,82,48662,
masterthesis_mushra,headphones,32,male,459163,f8_i,C3,77,48662,
masterthesis_mushra,headphones,32,male,459163,f8_i,C4,96,48662,
masterthesis_mushra,headphones,32,male,459163,f5_o,C1,81,30863,
masterthesis_mushra,headphones,32,male,459163,f5_o,C3,91,30863,
masterthesis_mushra,headphones,32,male,459163,f5_o,C2,100,30863,
masterthesis_mushra,headphones,32,male,459163,f5_o,reference,79,30863,
masterthesis_mushra,headphones,32,male,459163,f5_o,C4,61,30863,
masterthesis_mushra,headphones,32,male,459163,m1_i,reference,100,69666,
masterthesis_mushra,headphones,32,male,459163,m1_i,C1,86,69666,
masterthesis_mushra,headphones,32,male,459163,m1_i,C2,80,69666,
masterthesis_mushra,headphones,32,male,459163,m1_i,C3,89,69666,
masterthesis_mushra,headphones,32,male,459163,m1_i,C4,85,69666,
masterthesis_mushra,headphones,32,male,459163,m1_o,C1,90,58480,
masterthesis_mushra,headphones,32,male,459163,m1_o,C2,72,58480,
masterthesis_mushra,headphones,32,male,459163,m1_o,reference,96,58480,
masterthesis_mushra,headphones,32,male,459163,m1_o,C3,51,58480,
masterthesis_mushra,headphones,32,male,459163,m1_o,C4,86,58480,
masterthesis_mushra,headphones,32,male,459163,m4_i,reference,100,26328,
masterthesis_mushra,headphones,32,male,459163,m4_i,C4,51,26328,
masterthesis_mushra,headphones,32,male,459163,m4_i,C1,92,26328,
masterthesis_mushra,headphones,32,male,459163,m4_i,C2,68,26328,
masterthesis_mushra,headphones,32,male,459163,m4_i,C3,50,26328,
masterthesis_mushra,headphones,32,male,459163,m2_i,C3,66,45755,
masterthesis_mushra,headphones,32,male,459163,m2_i,reference,92,45755,
masterthesis_mushra,headphones,32,male,459163,m2_i,C4,94,45755,
masterthesis_mushra,headphones,32,male,459163,m2_i,C1,95,45755,
masterthesis_mushra,headphones,32,male,459163,m2_i,C2,82,45755,
masterthesis_mushra,headphones,32,male,459163,m8_a,C3,71,67796,
masterthesis_mushra,headphones,32,male,459163,m8_a,reference,100,67796,
masterthesis_mushra,headphones,32,male,459163,m8_a,C1,100,67796,
masterthesis_mushra,headphones,32,male,459163,m8_a,C4,87,67796,
masterthesis_mushra,headphones,32,male,459163,m8_a,C2,100,67796,
masterthesis_mushra,headphones,32,male,459163,f6_i,C3,100,58289,
masterthesis_mushra,headphones,32,male,459163,f6_i,C1,100,58289,
masterthesis_mushra,headphones,32,male,459163,f6_i,reference,100,58289,
masterthesis_mushra,headphones,32,male,459163,f6_i,C4,56,58289,
masterthesis_mushra,headphones,32,male,459163,f6_i,C2,100,58289,
masterthesis_mushra,headphones,32,male,459163,f8_a,C4,82,43413,
masterthesis_mushra,headphones,32,male,459163,f8_a,C3,52,43413,
masterthesis_mushra,headphones,32,male,459163,f8_a,C2,40,43413,
masterthesis_mushra,headphones,32,male,459163,f8_a,C1,83,43413,
masterthesis_mushra,headphones,32,male,459163,f8_a,reference,100,43413,
masterthesis_mushra,headphones,32,male,459163,m4_o,C1,82,39151,
masterthesis_mushra,headphones,32,male,459163,m4_o,reference,100,39151,
masterthesis_mushra,headphones,32,male,459163,m4_o,C4,82,39151,
masterthesis_mushra,headphones,32,male,459163,m4_o,C2,61,39151,
masterthesis_mushra,headphones,32,male,459163,m4_o,C3,52,39151,
masterthesis_mushra,headphones,32,male,459163,f1_i,C4,69,49610,
masterthesis_mushra,headphones,32,male,459163,f1_i,C2,83,49610,
masterthesis_mushra,headphones,32,male,459163,f1_i,reference,100,49610,
masterthesis_mushra,headphones,32,male,459163,f1_i,C1,100,49610,
masterthesis_mushra,headphones,32,male,459163,f1_i,C3,84,49610,
masterthesis_mushra,headphones,32,male,459163,m5_i,reference,100,179211,
masterthesis_mushra,headphones,32,male,459163,m5_i,C4,83,179211,
masterthesis_mushra,headphones,32,male,459163,m5_i,C2,91,179211,
masterthesis_mushra,headphones,32,male,459163,m5_i,C3,54,179211,
masterthesis_mushra,headphones,32,male,459163,m5_i,C1,100,179211,
masterthesis_mushra,headphones,32,male,459163,m1_a,C4,83,45803,
masterthesis_mushra,headphones,32,male,459163,m1_a,C2,64,45803,
masterthesis_mushra,headphones,32,male,459163,m1_a,reference,100,45803,
masterthesis_mushra,headphones,32,male,459163,m1_a,C1,84,45803,
masterthesis_mushra,headphones,32,male,459163,m1_a,C3,56,45803,
masterthesis_mushra,headphones,32,male,459163,f1_a,C1,50,35483,
masterthesis_mushra,headphones,32,male,459163,f1_a,reference,75,35483,
masterthesis_mushra,headphones,32,male,459163,f1_a,C3,85,35483,
masterthesis_mushra,headphones,32,male,459163,f1_a,C2,60,35483,
masterthesis_mushra,headphones,32,male,459163,f1_a,C4,100,35483,
masterthesis_mushra,headphones,32,male,459163,f4_i,C1,84,48789,
masterthesis_mushra,headphones,32,male,459163,f4_i,C2,67,48789,
masterthesis_mushra,headphones,32,male,459163,f4_i,reference,100,48789,
masterthesis_mushra,headphones,32,male,459163,f4_i,C3,86,48789,
masterthesis_mushra,headphones,32,male,459163,f4_i,C4,90,48789,
masterthesis_mushra,headphones,32,male,459163,f6_a,C2,53,48289,
masterthesis_mushra,headphones,32,male,459163,f6_a,reference,100,48289,
masterthesis_mushra,headphones,32,male,459163,f6_a,C1,80,48289,
masterthesis_mushra,headphones,32,male,459163,f6_a,C3,90,48289,
masterthesis_mushra,headphones,32,male,459163,f6_a,C4,64,48289,
masterthesis_mushra,headphones,32,male,459163,m5_o,C2,54,83527,
masterthesis_mushra,headphones,32,male,459163,m5_o,C3,62,83527,
masterthesis_mushra,headphones,32,male,459163,m5_o,reference,100,83527,
masterthesis_mushra,headphones,32,male,459163,m5_o,C1,86,83527,
masterthesis_mushra,headphones,32,male,459163,m5_o,C4,65,83527,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",example_f4_o,C1,39,66952,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",example_f4_o,C4,76,66952,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",example_f4_o,C3,40,66952,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",example_f4_o,reference,51,66952,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",example_f4_o,C2,17,66952,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",example_m8_i,reference,72,41973,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",example_m8_i,C3,48,41973,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",example_m8_i,C2,55,41973,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",example_m8_i,C1,71,41973,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",example_m8_i,C4,80,41973,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",example_f1_i,C2,20,36329,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",example_f1_i,C3,14,36329,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",example_f1_i,C4,23,36329,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",example_f1_i,reference,55,36329,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",example_f1_i,C1,46,36329,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",example_m2_a,C2,56,31729,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",example_m2_a,C3,56,31729,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",example_m2_a,reference,76,31729,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",example_m2_a,C1,64,31729,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",example_m2_a,C4,24,31729,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f8_i,C4,45,72286,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f8_i,C2,15,72286,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f8_i,reference,68,72286,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f8_i,C1,64,72286,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f8_i,C3,31,72286,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f4_i,reference,64,71024,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f4_i,C3,0,71024,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f4_i,C4,14,71024,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f4_i,C2,0,71024,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f4_i,C1,16,71024,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f5_a,C1,58,50818,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f5_a,C3,8,50818,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f5_a,C4,42,50818,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f5_a,C2,24,50818,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f5_a,reference,51,50818,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m8_o,reference,75,41685,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m8_o,C1,62,41685,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m8_o,C4,10,41685,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m8_o,C2,14,41685,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m8_o,C3,0,41685,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f6_i,C3,14,54440,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f6_i,C4,7,54440,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f6_i,C1,43,54440,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f6_i,reference,48,54440,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f6_i,C2,12,54440,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f4_a,reference,65,50246,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f4_a,C4,46,50246,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f4_a,C2,9,50246,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f4_a,C3,7,50246,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f4_a,C1,6,50246,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m1_i,C3,42,41892,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m1_i,reference,75,41892,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m1_i,C2,38,41892,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m1_i,C1,22,41892,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m1_i,C4,16,41892,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f6_o,C4,42,30308,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f6_o,C3,31,30308,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f6_o,C1,62,30308,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f6_o,C2,16,30308,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f6_o,reference,45,30308,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f4_o,C4,82,44766,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f4_o,C2,14,44766,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f4_o,C1,3,44766,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f4_o,reference,59,44766,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f4_o,C3,16,44766,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f8_o,C2,5,42289,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f8_o,C3,18,42289,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f8_o,C1,22,42289,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f8_o,C4,50,42289,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f8_o,reference,47,42289,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m5_i,C2,62,39948,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m5_i,C3,66,39948,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m5_i,C4,49,39948,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m5_i,reference,86,39948,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m5_i,C1,57,39948,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m2_a,C1,92,38476,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m2_a,C2,74,38476,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m2_a,C3,64,38476,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m2_a,reference,78,38476,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m2_a,C4,87,38476,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m1_a,C3,14,36168,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m1_a,C2,15,36168,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m1_a,C4,19,36168,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m1_a,reference,22,36168,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m1_a,C1,30,36168,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f8_a,reference,64,31507,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f8_a,C4,50,31507,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f8_a,C1,14,31507,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f8_a,C3,1,31507,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f8_a,C2,7,31507,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m2_o,C4,78,22145,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m2_o,C1,87,22145,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m2_o,C3,0,22145,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m2_o,C2,0,22145,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m2_o,reference,62,22145,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f6_a,C4,52,42295,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f6_a,reference,62,42295,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f6_a,C2,38,42295,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f6_a,C3,7,42295,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f6_a,C1,35,42295,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m1_o,C3,11,26280,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m1_o,reference,91,26280,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m1_o,C1,14,26280,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m1_o,C4,37,26280,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m1_o,C2,0,26280,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f5_o,reference,51,29772,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f5_o,C3,6,29772,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f5_o,C2,9,29772,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f5_o,C4,30,29772,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",f5_o,C1,2,29772,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m8_a,C3,24,41473,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m8_a,C4,28,41473,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m8_a,C2,38,41473,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m8_a,reference,40,41473,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m8_a,C1,40,41473,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m8_i,C3,78,39097,
masterthesis_mushra,headphones,22,female,"Meret Lu Stellbrink (noch keine Matrikelnummer)",m8_i,reference,88,39097,
